cohort,age,sex,year,mortality,yld,N,subPops,prop0,prop1,prop2,prop3,prop4,mort_RR0,mort_RR1,mort_RR2,mort_RR3,mort_RR4,yld_RR0,yld_RR1,yld_RR2,yld_RR3,yld_RR4
5,92,female,2076,0.1522,0.4770,23100,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
5,93,female,2077,0.1692,0.4770,23100,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
5,94,female,2078,0.1884,0.4770,23100,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
5,95,female,2079,0.2093,0.4770,23100,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
5,96,female,2080,0.2321,0.4770,23100,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
5,97,female,2081,0.2567,0.4770,23100,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
5,98,female,2082,0.2832,0.4770,23100,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
5,99,female,2083,0.3115,0.4770,23100,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
5,100,female,2084,0.3415,0.4770,23100,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
5,101,female,2085,0.3732,0.4770,23100,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
5,102,female,2086,0.4062,0.4770,23100,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
5,103,female,2087,0.4404,0.4770,23100,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
5,104,female,2088,0.4754,0.4770,23100,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
5,105,female,2089,0.5107,0.4770,23100,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
5,106,female,2090,0.5107,0.4770,23100,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
5,107,female,2091,0.5107,0.4770,23100,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
5,108,female,2092,0.5107,0.4770,23100,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
5,109,female,2093,0.5107,0.4770,23100,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
5,110,female,2094,0.5107,0.4770,23100,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
6,32,female,2011,0.0009,0.1510,21900,5,0.2,0.2,0.2,0.2,0.2,1.5956,1.4467,1.2978,1.1489,1.0000,1.1878,1.1409,1.0939,1.0470,1.0000
6,33,female,2012,0.0009,0.1510,21900,5,0.2,0.2,0.2,0.2,0.2,1.5956,1.4467,1.2978,1.1489,1.0000,1.1878,1.1409,1.0939,1.0470,1.0000
6,34,female,2013,0.0009,0.1510,21900,5,0.2,0.2,0.2,0.2,0.2,1.5956,1.4467,1.2978,1.1489,1.0000,1.1878,1.1409,1.0939,1.0470,1.0000
6,35,female,2014,0.0009,0.1579,21900,5,0.2,0.2,0.2,0.2,0.2,1.6124,1.4593,1.3062,1.1531,1.0000,1.2127,1.1595,1.1063,1.0532,1.0000
6,36,female,2015,0.0010,0.1579,21900,5,0.2,0.2,0.2,0.2,0.2,1.6124,1.4593,1.3062,1.1531,1.0000,1.2127,1.1595,1.1063,1.0532,1.0000
6,37,female,2016,0.0010,0.1579,21900,5,0.2,0.2,0.2,0.2,0.2,1.6124,1.4593,1.3062,1.1531,1.0000,1.2127,1.1595,1.1063,1.0532,1.0000
6,38,female,2017,0.0010,0.1579,21900,5,0.2,0.2,0.2,0.2,0.2,1.6124,1.4593,1.3062,1.1531,1.0000,1.2127,1.1595,1.1063,1.0532,1.0000
6,39,female,2018,0.0011,0.1579,21900,5,0.2,0.2,0.2,0.2,0.2,1.6124,1.4593,1.3062,1.1531,1.0000,1.2127,1.1595,1.1063,1.0532,1.0000
6,40,female,2019,0.0012,0.1603,21900,5,0.2,0.2,0.2,0.2,0.2,1.6351,1.4763,1.3176,1.1588,1.0000,1.1752,1.1314,1.0876,1.0438,1.0000
6,41,female,2020,0.0013,0.1603,21900,5,0.2,0.2,0.2,0.2,0.2,1.6351,1.4763,1.3176,1.1588,1.0000,1.1752,1.1314,1.0876,1.0438,1.0000
6,42,female,2021,0.0014,0.1603,21900,5,0.2,0.2,0.2,0.2,0.2,1.6351,1.4763,1.3176,1.1588,1.0000,1.1752,1.1314,1.0876,1.0438,1.0000
6,43,female,2022,0.0016,0.1603,21900,5,0.2,0.2,0.2,0.2,0.2,1.6351,1.4763,1.3176,1.1588,1.0000,1.1752,1.1314,1.0876,1.0438,1.0000
6,44,female,2023,0.0017,0.1603,21900,5,0.2,0.2,0.2,0.2,0.2,1.6351,1.4763,1.3176,1.1588,1.0000,1.1752,1.1314,1.0876,1.0438,1.0000
6,45,female,2024,0.0019,0.1800,21900,5,0.2,0.2,0.2,0.2,0.2,1.6639,1.4979,1.3320,1.1660,1.0000,1.1293,1.0970,1.0646,1.0323,1.0000
6,46,female,2025,0.0021,0.1800,21900,5,0.2,0.2,0.2,0.2,0.2,1.6639,1.4979,1.3320,1.1660,1.0000,1.1293,1.0970,1.0646,1.0323,1.0000
6,47,female,2026,0.0023,0.1800,21900,5,0.2,0.2,0.2,0.2,0.2,1.6639,1.4979,1.3320,1.1660,1.0000,1.1293,1.0970,1.0646,1.0323,1.0000
6,48,female,2027,0.0026,0.1800,21900,5,0.2,0.2,0.2,0.2,0.2,1.6639,1.4979,1.3320,1.1660,1.0000,1.1293,1.0970,1.0646,1.0323,1.0000
6,49,female,2028,0.0028,0.1800,21900,5,0.2,0.2,0.2,0.2,0.2,1.6639,1.4979,1.3320,1.1660,1.0000,1.1293,1.0970,1.0646,1.0323,1.0000
6,50,female,2029,0.0031,0.1763,21900,5,0.2,0.2,0.2,0.2,0.2,1.6992,1.5244,1.3496,1.1748,1.0000,1.1577,1.1183,1.0788,1.0394,1.0000
6,51,female,2030,0.0034,0.1763,21900,5,0.2,0.2,0.2,0.2,0.2,1.6992,1.5244,1.3496,1.1748,1.0000,1.1577,1.1183,1.0788,1.0394,1.0000
6,52,female,2031,0.0038,0.1763,21900,5,0.2,0.2,0.2,0.2,0.2,1.6992,1.5244,1.3496,1.1748,1.0000,1.1577,1.1183,1.0788,1.0394,1.0000
6,53,female,2032,0.0041,0.1763,21900,5,0.2,0.2,0.2,0.2,0.2,1.6992,1.5244,1.3496,1.1748,1.0000,1.1577,1.1183,1.0788,1.0394,1.0000
6,54,female,2033,0.0045,0.1763,21900,5,0.2,0.2,0.2,0.2,0.2,1.6992,1.5244,1.3496,1.1748,1.0000,1.1577,1.1183,1.0788,1.0394,1.0000
6,55,female,2034,0.0049,0.1962,21900,5,0.2,0.2,0.2,0.2,0.2,1.7412,1.5559,1.3706,1.1853,1.0000,1.1440,1.1080,1.0720,1.0360,1.0000
6,56,female,2035,0.0054,0.1962,21900,5,0.2,0.2,0.2,0.2,0.2,1.7412,1.5559,1.3706,1.1853,1.0000,1.1440,1.1080,1.0720,1.0360,1.0000
6,57,female,2036,0.0059,0.1962,21900,5,0.2,0.2,0.2,0.2,0.2,1.7412,1.5559,1.3706,1.1853,1.0000,1.1440,1.1080,1.0720,1.0360,1.0000
6,58,female,2037,0.0065,0.1962,21900,5,0.2,0.2,0.2,0.2,0.2,1.7412,1.5559,1.3706,1.1853,1.0000,1.1440,1.1080,1.0720,1.0360,1.0000
6,59,female,2038,0.0072,0.1962,21900,5,0.2,0.2,0.2,0.2,0.2,1.7412,1.5559,1.3706,1.1853,1.0000,1.1440,1.1080,1.0720,1.0360,1.0000
6,60,female,2039,0.0080,0.2283,21900,5,0.2,0.2,0.2,0.2,0.2,1.5812,1.4359,1.2906,1.1453,1.0000,1.1273,1.0955,1.0636,1.0318,1.0000
6,61,female,2040,0.0088,0.2283,21900,5,0.2,0.2,0.2,0.2,0.2,1.5812,1.4359,1.2906,1.1453,1.0000,1.1273,1.0955,1.0636,1.0318,1.0000
6,62,female,2041,0.0098,0.2283,21900,5,0.2,0.2,0.2,0.2,0.2,1.5812,1.4359,1.2906,1.1453,1.0000,1.1273,1.0955,1.0636,1.0318,1.0000
6,63,female,2042,0.0109,0.2283,21900,5,0.2,0.2,0.2,0.2,0.2,1.5812,1.4359,1.2906,1.1453,1.0000,1.1273,1.0955,1.0636,1.0318,1.0000
6,64,female,2043,0.0121,0.2283,21900,5,0.2,0.2,0.2,0.2,0.2,1.5812,1.4359,1.2906,1.1453,1.0000,1.1273,1.0955,1.0636,1.0318,1.0000
6,65,female,2044,0.0134,0.2613,21900,5,0.2,0.2,0.2,0.2,0.2,1.4616,1.3462,1.2308,1.1154,1.0000,1.0808,1.0606,1.0404,1.0202,1.0000
6,66,female,2045,0.0147,0.2613,21900,5,0.2,0.2,0.2,0.2,0.2,1.4616,1.3462,1.2308,1.1154,1.0000,1.0808,1.0606,1.0404,1.0202,1.0000
6,67,female,2046,0.0160,0.2613,21900,5,0.2,0.2,0.2,0.2,0.2,1.4616,1.3462,1.2308,1.1154,1.0000,1.0808,1.0606,1.0404,1.0202,1.0000
6,68,female,2047,0.0175,0.2613,21900,5,0.2,0.2,0.2,0.2,0.2,1.4616,1.3462,1.2308,1.1154,1.0000,1.0808,1.0606,1.0404,1.0202,1.0000
6,69,female,2048,0.0189,0.2613,21900,5,0.2,0.2,0.2,0.2,0.2,1.4616,1.3462,1.2308,1.1154,1.0000,1.0808,1.0606,1.0404,1.0202,1.0000
6,70,female,2049,0.0203,0.2848,21900,5,0.2,0.2,0.2,0.2,0.2,1.3435,1.2576,1.1717,1.0859,1.0000,1.0644,1.0483,1.0322,1.0161,1.0000
6,71,female,2050,0.0218,0.2848,21900,5,0.2,0.2,0.2,0.2,0.2,1.3435,1.2576,1.1717,1.0859,1.0000,1.0644,1.0483,1.0322,1.0161,1.0000
6,72,female,2051,0.0232,0.2848,21900,5,0.2,0.2,0.2,0.2,0.2,1.3435,1.2576,1.1717,1.0859,1.0000,1.0644,1.0483,1.0322,1.0161,1.0000
6,73,female,2052,0.0247,0.2848,21900,5,0.2,0.2,0.2,0.2,0.2,1.3435,1.2576,1.1717,1.0859,1.0000,1.0644,1.0483,1.0322,1.0161,1.0000
6,74,female,2053,0.0264,0.2848,21900,5,0.2,0.2,0.2,0.2,0.2,1.3435,1.2576,1.1717,1.0859,1.0000,1.0644,1.0483,1.0322,1.0161,1.0000
6,75,female,2054,0.0283,0.3215,21900,5,0.2,0.2,0.2,0.2,0.2,1.2279,1.1709,1.1139,1.0570,1.0000,1.0509,1.0382,1.0255,1.0127,1.0000
6,76,female,2055,0.0305,0.3215,21900,5,0.2,0.2,0.2,0.2,0.2,1.2279,1.1709,1.1139,1.0570,1.0000,1.0509,1.0382,1.0255,1.0127,1.0000
6,77,female,2056,0.0331,0.3215,21900,5,0.2,0.2,0.2,0.2,0.2,1.2279,1.1709,1.1139,1.0570,1.0000,1.0509,1.0382,1.0255,1.0127,1.0000
6,78,female,2057,0.0362,0.3215,21900,5,0.2,0.2,0.2,0.2,0.2,1.2279,1.1709,1.1139,1.0570,1.0000,1.0509,1.0382,1.0255,1.0127,1.0000
6,79,female,2058,0.0398,0.3215,21900,5,0.2,0.2,0.2,0.2,0.2,1.2279,1.1709,1.1139,1.0570,1.0000,1.0509,1.0382,1.0255,1.0127,1.0000
6,80,female,2059,0.0442,0.3757,21900,5,0.2,0.2,0.2,0.2,0.2,1.1159,1.0869,1.0580,1.0290,1.0000,1.0421,1.0316,1.0210,1.0105,1.0000
6,81,female,2060,0.0492,0.3757,21900,5,0.2,0.2,0.2,0.2,0.2,1.1159,1.0869,1.0580,1.0290,1.0000,1.0421,1.0316,1.0210,1.0105,1.0000
6,82,female,2061,0.0551,0.3757,21900,5,0.2,0.2,0.2,0.2,0.2,1.1159,1.0869,1.0580,1.0290,1.0000,1.0421,1.0316,1.0210,1.0105,1.0000
6,83,female,2062,0.0618,0.3757,21900,5,0.2,0.2,0.2,0.2,0.2,1.1159,1.0869,1.0580,1.0290,1.0000,1.0421,1.0316,1.0210,1.0105,1.0000
6,84,female,2063,0.0679,0.3757,21900,5,0.2,0.2,0.2,0.2,0.2,1.1159,1.0869,1.0580,1.0290,1.0000,1.0421,1.0316,1.0210,1.0105,1.0000
6,85,female,2064,0.0750,0.4770,21900,5,0.2,0.2,0.2,0.2,0.2,1.0084,1.0063,1.0042,1.0021,1.0000,1.0069,1.0051,1.0034,1.0017,1.0000
6,86,female,2065,0.0829,0.4770,21900,5,0.2,0.2,0.2,0.2,0.2,1.0084,1.0063,1.0042,1.0021,1.0000,1.0069,1.0051,1.0034,1.0017,1.0000
6,87,female,2066,0.0918,0.4770,21900,5,0.2,0.2,0.2,0.2,0.2,1.0084,1.0063,1.0042,1.0021,1.0000,1.0069,1.0051,1.0034,1.0017,1.0000
6,88,female,2067,0.1015,0.4770,21900,5,0.2,0.2,0.2,0.2,0.2,1.0084,1.0063,1.0042,1.0021,1.0000,1.0069,1.0051,1.0034,1.0017,1.0000
6,89,female,2068,0.1122,0.4770,21900,5,0.2,0.2,0.2,0.2,0.2,1.0084,1.0063,1.0042,1.0021,1.0000,1.0069,1.0051,1.0034,1.0017,1.0000
6,90,female,2069,0.1240,0.4770,21900,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
6,91,female,2070,0.1373,0.4770,21900,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
6,92,female,2071,0.1522,0.4770,21900,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
6,93,female,2072,0.1692,0.4770,21900,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
6,94,female,2073,0.1884,0.4770,21900,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
6,95,female,2074,0.2093,0.4770,21900,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
6,96,female,2075,0.2321,0.4770,21900,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
6,97,female,2076,0.2567,0.4770,21900,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
6,98,female,2077,0.2832,0.4770,21900,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
6,99,female,2078,0.3115,0.4770,21900,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
6,100,female,2079,0.3415,0.4770,21900,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
6,101,female,2080,0.3732,0.4770,21900,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
6,102,female,2081,0.4062,0.4770,21900,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
6,103,female,2082,0.4404,0.4770,21900,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
6,104,female,2083,0.4754,0.4770,21900,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
6,105,female,2084,0.5107,0.4770,21900,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
6,106,female,2085,0.5107,0.4770,21900,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
6,107,female,2086,0.5107,0.4770,21900,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
6,108,female,2087,0.5107,0.4770,21900,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
6,109,female,2088,0.5107,0.4770,21900,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
6,110,female,2089,0.5107,0.4770,21900,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
7,37,female,2011,0.0011,0.1579,22300,5,0.2,0.2,0.2,0.2,0.2,1.6124,1.4593,1.3062,1.1531,1.0000,1.2127,1.1595,1.1063,1.0532,1.0000
7,38,female,2012,0.0012,0.1579,22300,5,0.2,0.2,0.2,0.2,0.2,1.6124,1.4593,1.3062,1.1531,1.0000,1.2127,1.1595,1.1063,1.0532,1.0000
7,39,female,2013,0.0012,0.1579,22300,5,0.2,0.2,0.2,0.2,0.2,1.6124,1.4593,1.3062,1.1531,1.0000,1.2127,1.1595,1.1063,1.0532,1.0000
7,40,female,2014,0.0013,0.1603,22300,5,0.2,0.2,0.2,0.2,0.2,1.6351,1.4763,1.3176,1.1588,1.0000,1.1752,1.1314,1.0876,1.0438,1.0000
7,41,female,2015,0.0015,0.1603,22300,5,0.2,0.2,0.2,0.2,0.2,1.6351,1.4763,1.3176,1.1588,1.0000,1.1752,1.1314,1.0876,1.0438,1.0000
7,42,female,2016,0.0016,0.1603,22300,5,0.2,0.2,0.2,0.2,0.2,1.6351,1.4763,1.3176,1.1588,1.0000,1.1752,1.1314,1.0876,1.0438,1.0000
7,43,female,2017,0.0018,0.1603,22300,5,0.2,0.2,0.2,0.2,0.2,1.6351,1.4763,1.3176,1.1588,1.0000,1.1752,1.1314,1.0876,1.0438,1.0000
7,44,female,2018,0.0020,0.1603,22300,5,0.2,0.2,0.2,0.2,0.2,1.6351,1.4763,1.3176,1.1588,1.0000,1.1752,1.1314,1.0876,1.0438,1.0000
7,45,female,2019,0.0022,0.1800,22300,5,0.2,0.2,0.2,0.2,0.2,1.6639,1.4979,1.3320,1.1660,1.0000,1.1293,1.0970,1.0646,1.0323,1.0000
7,46,female,2020,0.0024,0.1800,22300,5,0.2,0.2,0.2,0.2,0.2,1.6639,1.4979,1.3320,1.1660,1.0000,1.1293,1.0970,1.0646,1.0323,1.0000
7,47,female,2021,0.0026,0.1800,22300,5,0.2,0.2,0.2,0.2,0.2,1.6639,1.4979,1.3320,1.1660,1.0000,1.1293,1.0970,1.0646,1.0323,1.0000
7,48,female,2022,0.0028,0.1800,22300,5,0.2,0.2,0.2,0.2,0.2,1.6639,1.4979,1.3320,1.1660,1.0000,1.1293,1.0970,1.0646,1.0323,1.0000
7,49,female,2023,0.0031,0.1800,22300,5,0.2,0.2,0.2,0.2,0.2,1.6639,1.4979,1.3320,1.1660,1.0000,1.1293,1.0970,1.0646,1.0323,1.0000
7,50,female,2024,0.0033,0.1763,22300,5,0.2,0.2,0.2,0.2,0.2,1.6992,1.5244,1.3496,1.1748,1.0000,1.1577,1.1183,1.0788,1.0394,1.0000
7,51,female,2025,0.0035,0.1763,22300,5,0.2,0.2,0.2,0.2,0.2,1.6992,1.5244,1.3496,1.1748,1.0000,1.1577,1.1183,1.0788,1.0394,1.0000
7,52,female,2026,0.0038,0.1763,22300,5,0.2,0.2,0.2,0.2,0.2,1.6992,1.5244,1.3496,1.1748,1.0000,1.1577,1.1183,1.0788,1.0394,1.0000
7,53,female,2027,0.0041,0.1763,22300,5,0.2,0.2,0.2,0.2,0.2,1.6992,1.5244,1.3496,1.1748,1.0000,1.1577,1.1183,1.0788,1.0394,1.0000
7,54,female,2028,0.0045,0.1763,22300,5,0.2,0.2,0.2,0.2,0.2,1.6992,1.5244,1.3496,1.1748,1.0000,1.1577,1.1183,1.0788,1.0394,1.0000
7,55,female,2029,0.0049,0.1962,22300,5,0.2,0.2,0.2,0.2,0.2,1.7412,1.5559,1.3706,1.1853,1.0000,1.1440,1.1080,1.0720,1.0360,1.0000
7,56,female,2030,0.0054,0.1962,22300,5,0.2,0.2,0.2,0.2,0.2,1.7412,1.5559,1.3706,1.1853,1.0000,1.1440,1.1080,1.0720,1.0360,1.0000
7,57,female,2031,0.0059,0.1962,22300,5,0.2,0.2,0.2,0.2,0.2,1.7412,1.5559,1.3706,1.1853,1.0000,1.1440,1.1080,1.0720,1.0360,1.0000
7,58,female,2032,0.0065,0.1962,22300,5,0.2,0.2,0.2,0.2,0.2,1.7412,1.5559,1.3706,1.1853,1.0000,1.1440,1.1080,1.0720,1.0360,1.0000
7,59,female,2033,0.0072,0.1962,22300,5,0.2,0.2,0.2,0.2,0.2,1.7412,1.5559,1.3706,1.1853,1.0000,1.1440,1.1080,1.0720,1.0360,1.0000
7,60,female,2034,0.0080,0.2283,22300,5,0.2,0.2,0.2,0.2,0.2,1.5812,1.4359,1.2906,1.1453,1.0000,1.1273,1.0955,1.0636,1.0318,1.0000
7,61,female,2035,0.0088,0.2283,22300,5,0.2,0.2,0.2,0.2,0.2,1.5812,1.4359,1.2906,1.1453,1.0000,1.1273,1.0955,1.0636,1.0318,1.0000
7,62,female,2036,0.0098,0.2283,22300,5,0.2,0.2,0.2,0.2,0.2,1.5812,1.4359,1.2906,1.1453,1.0000,1.1273,1.0955,1.0636,1.0318,1.0000
7,63,female,2037,0.0109,0.2283,22300,5,0.2,0.2,0.2,0.2,0.2,1.5812,1.4359,1.2906,1.1453,1.0000,1.1273,1.0955,1.0636,1.0318,1.0000
7,64,female,2038,0.0121,0.2283,22300,5,0.2,0.2,0.2,0.2,0.2,1.5812,1.4359,1.2906,1.1453,1.0000,1.1273,1.0955,1.0636,1.0318,1.0000
7,65,female,2039,0.0134,0.2613,22300,5,0.2,0.2,0.2,0.2,0.2,1.4616,1.3462,1.2308,1.1154,1.0000,1.0808,1.0606,1.0404,1.0202,1.0000
7,66,female,2040,0.0147,0.2613,22300,5,0.2,0.2,0.2,0.2,0.2,1.4616,1.3462,1.2308,1.1154,1.0000,1.0808,1.0606,1.0404,1.0202,1.0000
7,67,female,2041,0.0160,0.2613,22300,5,0.2,0.2,0.2,0.2,0.2,1.4616,1.3462,1.2308,1.1154,1.0000,1.0808,1.0606,1.0404,1.0202,1.0000
7,68,female,2042,0.0175,0.2613,22300,5,0.2,0.2,0.2,0.2,0.2,1.4616,1.3462,1.2308,1.1154,1.0000,1.0808,1.0606,1.0404,1.0202,1.0000
7,69,female,2043,0.0189,0.2613,22300,5,0.2,0.2,0.2,0.2,0.2,1.4616,1.3462,1.2308,1.1154,1.0000,1.0808,1.0606,1.0404,1.0202,1.0000
7,70,female,2044,0.0203,0.2848,22300,5,0.2,0.2,0.2,0.2,0.2,1.3435,1.2576,1.1717,1.0859,1.0000,1.0644,1.0483,1.0322,1.0161,1.0000
7,71,female,2045,0.0218,0.2848,22300,5,0.2,0.2,0.2,0.2,0.2,1.3435,1.2576,1.1717,1.0859,1.0000,1.0644,1.0483,1.0322,1.0161,1.0000
7,72,female,2046,0.0232,0.2848,22300,5,0.2,0.2,0.2,0.2,0.2,1.3435,1.2576,1.1717,1.0859,1.0000,1.0644,1.0483,1.0322,1.0161,1.0000
7,73,female,2047,0.0247,0.2848,22300,5,0.2,0.2,0.2,0.2,0.2,1.3435,1.2576,1.1717,1.0859,1.0000,1.0644,1.0483,1.0322,1.0161,1.0000
7,74,female,2048,0.0264,0.2848,22300,5,0.2,0.2,0.2,0.2,0.2,1.3435,1.2576,1.1717,1.0859,1.0000,1.0644,1.0483,1.0322,1.0161,1.0000
7,75,female,2049,0.0283,0.3215,22300,5,0.2,0.2,0.2,0.2,0.2,1.2279,1.1709,1.1139,1.0570,1.0000,1.0509,1.0382,1.0255,1.0127,1.0000
7,76,female,2050,0.0305,0.3215,22300,5,0.2,0.2,0.2,0.2,0.2,1.2279,1.1709,1.1139,1.0570,1.0000,1.0509,1.0382,1.0255,1.0127,1.0000
7,77,female,2051,0.0331,0.3215,22300,5,0.2,0.2,0.2,0.2,0.2,1.2279,1.1709,1.1139,1.0570,1.0000,1.0509,1.0382,1.0255,1.0127,1.0000
7,78,female,2052,0.0362,0.3215,22300,5,0.2,0.2,0.2,0.2,0.2,1.2279,1.1709,1.1139,1.0570,1.0000,1.0509,1.0382,1.0255,1.0127,1.0000
7,79,female,2053,0.0398,0.3215,22300,5,0.2,0.2,0.2,0.2,0.2,1.2279,1.1709,1.1139,1.0570,1.0000,1.0509,1.0382,1.0255,1.0127,1.0000
7,80,female,2054,0.0442,0.3757,22300,5,0.2,0.2,0.2,0.2,0.2,1.1159,1.0869,1.0580,1.0290,1.0000,1.0421,1.0316,1.0210,1.0105,1.0000
7,81,female,2055,0.0492,0.3757,22300,5,0.2,0.2,0.2,0.2,0.2,1.1159,1.0869,1.0580,1.0290,1.0000,1.0421,1.0316,1.0210,1.0105,1.0000
7,82,female,2056,0.0551,0.3757,22300,5,0.2,0.2,0.2,0.2,0.2,1.1159,1.0869,1.0580,1.0290,1.0000,1.0421,1.0316,1.0210,1.0105,1.0000
7,83,female,2057,0.0618,0.3757,22300,5,0.2,0.2,0.2,0.2,0.2,1.1159,1.0869,1.0580,1.0290,1.0000,1.0421,1.0316,1.0210,1.0105,1.0000
7,84,female,2058,0.0679,0.3757,22300,5,0.2,0.2,0.2,0.2,0.2,1.1159,1.0869,1.0580,1.0290,1.0000,1.0421,1.0316,1.0210,1.0105,1.0000
7,85,female,2059,0.0750,0.4770,22300,5,0.2,0.2,0.2,0.2,0.2,1.0084,1.0063,1.0042,1.0021,1.0000,1.0069,1.0051,1.0034,1.0017,1.0000
